timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-11-20 21:52:09,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 60.0 seconds remaining.,[]
2025-11-20 21:52:18,False,0,[],|,False,0,[],|,False,Counting flickers... 51.0 seconds remaining.,|,False,0,[],|,True,5,"['1 pitch: 6.0 seconds', '2 pitch: 37.0 seconds', '3 pitch: 27.0 seconds', '4 pitch: 39.0 seconds', '5 pitch: 37.0 seconds']",|,False,Counting yawns... 50.0 seconds remaining.,[]
2025-11-20 21:52:41,False,0,[],|,False,0,[],|,False,0,|,True,16,"['1 micro sleep: 114.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 20.0 seconds', '5 micro sleep: 7.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 9.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 5.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 14.0 seconds', '16 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 28.0 seconds remaining.,[]
2025-11-20 21:55:18,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 3.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 140.0 seconds remaining.,[]
2025-11-20 21:55:39,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 118.0 seconds remaining.,[]
2025-11-20 21:55:39,False,0,[],|,False,0,[],|,False,Counting flickers... 60.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 15.0 seconds'],|,False,Counting yawns... 118.0 seconds remaining.,[]
2025-11-20 21:56:38,False,0,[],|,False,0,[],|,True,6,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 59.0 seconds remaining.,[]
2025-11-20 21:56:40,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 15.0 seconds', '2 pitch: 10.0 seconds']",|,False,Counting yawns... 58.0 seconds remaining.,[]
2025-11-20 21:57:12,False,0,[],|,False,0,[],|,False,Counting flickers... 26.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 15.0 seconds', '2 pitch: 10.0 seconds', '3 pitch: 18.0 seconds']",|,False,Counting yawns... 25.0 seconds remaining.,[]
2025-11-20 21:57:37,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-20 21:57:38,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 179.0 seconds remaining.,[]
2025-11-20 21:58:38,False,0,[],|,False,0,[],|,True,3,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 119.0 seconds remaining.,[]
2025-11-20 22:00:56,False,0,[],|,False,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 102.0 seconds remaining.,[]
2025-11-20 22:01:38,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 3.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-20 22:01:41,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 58.0 seconds remaining.,[]
2025-11-20 22:01:44,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 55.0 seconds remaining.,[]
2025-11-20 22:01:49,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 50.0 seconds remaining.,[]
2025-11-20 22:01:53,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 45.0 seconds remaining.,[]
2025-11-20 22:01:56,False,0,[],|,False,0,[],|,True,20,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 43.0 seconds remaining.,[]
2025-11-20 22:02:14,False,0,[],|,False,0,[],|,False,0,|,True,6,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 25.0 seconds remaining.,[]
2025-11-20 22:02:23,False,0,[],|,False,0,[],|,False,Counting flickers... 33.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 28.0 seconds'],|,False,Counting yawns... 16.0 seconds remaining.,[]
2025-11-20 22:02:29,False,0,[],|,False,0,[],|,False,0,|,True,7,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 9.0 seconds remaining.,[]
2025-11-20 22:02:38,False,0,[],|,False,0,[],|,False,0,|,True,8,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-11-20 22:02:38,False,0,[],|,False,0,[],|,False,Counting flickers... 18.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-20 22:02:44,False,0,[],|,False,0,[],|,False,0,|,True,9,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 174.0 seconds remaining.,[]
2025-11-20 22:02:55,False,0,[],|,False,0,[],|,True,12,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 163.0 seconds remaining.,[]
2025-11-20 22:03:01,False,0,[],|,False,0,[],|,False,0,|,True,10,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 6.0 seconds', '10 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 157.0 seconds remaining.,[]
2025-11-20 22:03:12,False,0,[],|,False,0,[],|,False,0,|,True,11,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 6.0 seconds', '10 micro sleep: 3.0 seconds', '11 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 146.0 seconds remaining.,[]
2025-11-20 22:03:16,False,0,[],|,False,0,[],|,False,0,|,True,12,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 6.0 seconds', '10 micro sleep: 3.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 142.0 seconds remaining.,[]
2025-11-20 22:05:11,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 123.0 seconds remaining.,[]
2025-11-20 22:05:12,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 4.0 seconds'],|,False,Counting yawns... 122.0 seconds remaining.,[]
2025-11-20 22:05:14,False,0,[],|,False,0,[],|,True,13,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-20 22:05:15,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 119.0 seconds remaining.,[]
2025-11-20 22:05:19,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 115.0 seconds remaining.,[]
2025-11-20 22:05:27,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 107.0 seconds remaining.,[]
2025-11-20 22:05:34,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 100.0 seconds remaining.,[]
2025-11-20 22:06:04,False,0,[],|,False,0,[],|,False,Counting flickers... 10.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds']",|,False,Counting yawns... 70.0 seconds remaining.,[]
2025-11-20 22:06:22,False,0,[],|,False,0,[],|,True,12,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 52.0 seconds remaining.,[]
2025-11-20 22:06:27,False,0,[],|,False,0,[],|,False,0,|,True,6,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 47.0 seconds remaining.,[]
2025-11-20 22:06:32,False,0,[],|,False,0,[],|,False,0,|,True,7,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 42.0 seconds remaining.,[]
2025-11-20 22:06:34,False,0,[],|,False,0,[],|,False,Counting flickers... 48.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds', '3 pitch: 29.0 seconds']",|,False,Counting yawns... 40.0 seconds remaining.,[]
2025-11-20 22:07:03,False,0,[],|,False,0,[],|,False,Counting flickers... 18.0 seconds remaining.,|,False,0,[],|,True,4,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds', '3 pitch: 29.0 seconds', '4 pitch: 29.0 seconds']",|,False,Counting yawns... 11.0 seconds remaining.,[]
2025-11-20 22:07:07,False,0,[],|,False,0,[],|,False,0,|,True,8,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 7.0 seconds remaining.,[]
2025-11-20 22:07:13,False,0,[],|,False,0,[],|,False,0,|,True,9,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-11-20 22:07:14,False,0,[],|,False,0,[],|,False,Counting flickers... 8.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-20 22:07:21,False,0,[],|,False,0,[],|,True,34,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 172.0 seconds remaining.,[]
2025-11-20 22:07:44,False,0,[],|,False,0,[],|,False,0,|,True,10,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 149.0 seconds remaining.,[]
2025-11-20 22:07:58,False,0,[],|,False,0,[],|,False,0,|,True,11,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 136.0 seconds remaining.,[]
2025-11-20 22:08:12,False,0,[],|,False,0,[],|,False,0,|,True,12,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-11-20 22:08:13,False,0,[],|,False,0,[],|,False,Counting flickers... 8.0 seconds remaining.,|,False,0,[],|,True,5,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds', '3 pitch: 29.0 seconds', '4 pitch: 29.0 seconds', '5 pitch: 21.0 seconds']",|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-11-20 22:08:21,False,0,[],|,False,0,[],|,True,26,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 113.0 seconds remaining.,[]
2025-11-20 22:08:26,False,0,[],|,False,0,[],|,False,0,|,True,13,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 108.0 seconds remaining.,[]
2025-11-20 22:08:31,False,0,[],|,False,0,[],|,False,0,|,True,14,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 102.0 seconds remaining.,[]
2025-11-20 22:08:52,False,0,[],|,False,0,[],|,False,0,|,True,15,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 82.0 seconds remaining.,[]
2025-11-20 22:08:57,False,0,[],|,False,0,[],|,False,0,|,True,16,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 77.0 seconds remaining.,[]
2025-11-20 22:09:13,False,0,[],|,False,0,[],|,False,Counting flickers... 8.0 seconds remaining.,|,False,0,[],|,True,6,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds', '3 pitch: 29.0 seconds', '4 pitch: 29.0 seconds', '5 pitch: 21.0 seconds', '6 pitch: 30.0 seconds']",|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-20 22:09:14,True,0,[],|,True,0,[],|,False,Counting flickers... 7.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 60.0 seconds remaining.,[]
2025-11-20 22:09:20,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 53.0 seconds remaining.,[]
2025-11-20 22:09:24,False,0,[],|,False,0,[],|,False,0,|,True,17,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 50.0 seconds remaining.,[]
2025-11-20 22:09:34,False,0,[],|,False,0,[],|,False,Counting flickers... 47.0 seconds remaining.,|,False,0,[],|,True,7,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds', '3 pitch: 29.0 seconds', '4 pitch: 29.0 seconds', '5 pitch: 21.0 seconds', '6 pitch: 30.0 seconds', '7 pitch: 6.0 seconds']",|,False,Counting yawns... 40.0 seconds remaining.,[]
2025-11-20 22:09:36,False,0,[],|,False,0,[],|,False,0,|,True,18,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 9.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 38.0 seconds remaining.,[]
2025-11-20 22:09:46,False,0,[],|,False,0,[],|,False,0,|,True,19,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 9.0 seconds', '19 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 28.0 seconds remaining.,[]
2025-11-20 22:09:58,False,0,[],|,False,0,[],|,False,Counting flickers... 23.0 seconds remaining.,|,False,0,[],|,True,8,"['1 pitch: 4.0 seconds', '2 pitch: 16.0 seconds', '3 pitch: 29.0 seconds', '4 pitch: 29.0 seconds', '5 pitch: 21.0 seconds', '6 pitch: 30.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 5.0 seconds']",|,False,Counting yawns... 16.0 seconds remaining.,[]
2025-11-20 22:11:17,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-20 22:11:29,False,0,[],|,False,0,[],|,False,0,|,True,20,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 5.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 5.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 9.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 168.0 seconds remaining.,[]
